# key|value
88595|6620
34252|11151
47216|8908
79695|4710
1968|18189
54561|12570
14540|12627
14896|12811
90327|10778
46308|11965
29784|9204
92730|7881
68111|9052
69489|12323
43458|10990
78933|10827
30648|12407
42525|6362
8779|14925
47725|13316
62704|10153
47224|9479
92143|9430
23260|9642
91329|8012
32874|8212
27977|11181
75321|8111
6306|13056
53084|8159
16639|8062
60843|8209
48841|11016
9404|11935
81591|9358
13532|10092
43886|13004
91872|9199
55582|10673
29047|13458
54481|9065
36462|8019
28049|9876
32941|8808
6344|13594
86108|13925
95563|11600
17700|7464
65119|11540
15927|9625
94569|10796
95271|9509
44812|11671
47669|2756
13683|5388
56497|2747
42225|12597
68431|10658
56833|13734
99055|1983
4573|9313
42695|7523
73030|11647
16415|12513
42460|11162
49504|8411
7369|12406
64245|11270
86716|9291
11362|9224
74423|9135
19021|13463
62438|12105
4794|9388
50867|4128
51450|6971
65330|7155
26929|10792
54849|9296
29410|10705
84815|9344
80862|11308
34341|11537
25768|13552
51330|10993
14954|9387
98272|12928
59731|12685
81952|9529
63898|9252
80995|8683
15790|9104
69918|11955
56806|13867
29776|10930
18062|8007
93226|6414
20762|12651
30578|11731
69202|12443
4320|13537
97983|11050
26704|8224
49924|11240
23824|8468
80875|10226
23992|7240
44094|8179
17639|10013
90524|10829
17452|8007
35786|9649
6578|12427
8521|12882
45281|11387
85906|10385
26830|11393
98353|11262
61883|10413
5476|13573
45405|9807
80508|7873
38495|6615
48432|10348
94009|10036
63004|11967
48772|10159
50113|11077
69736|8405
20389|10135
35710|9508
45530|9791
69582|10372
23892|11925
50316|8175
3365|8141
52671|9454
92803|8256
91296|8430
34968|9210
46017|9631
47211|8526
32791|7664
60480|17073
11507|13094
74742|9961
37920|8013
7678|13001
38412|10347
40657|11156
45237|8225
16971|11383
32992|11359
53318|16486
72970|7850
48649|13156
39616|12145
55248|10619
167|12471
64597|11122
63057|10329
5757|9849
4735|9558
22824|7303
45529|9150
12783|13089
15944|9099
5370|9967
62224|7860
95382|12364
9851|10109
82989|7803
47313|11054
52072|9756
40812|11780
68705|11315
5867|15873
52075|9975
15094|11133
48348|8159
4677|13110
92209|10203
18225|11474
74256|14548
54312|11220
99966|8637
38403|6486
15012|9936
8628|8134
14934|6661
39801|10677
32885|9714
57392|6432
64495|9187
60190|12395
6491|9850
76276|7740
54979|11390
39292|9452
67819|12468
49835|10600
78892|8376
20470|13721
6584|10047
53117|9501
20800|10804
85455|7621
45470|6325
74838|6523
57582|10636
10264|9383
73062|11811
63003|9402
76633|10148
84937|9184
6428|10999
24687|13916
53400|6130
58972|6881
19810|11628
82252|6916
10807|10040
64481|6711
25952|13860
29024|10566
94047|12045
7984|8249
18115|8257
22360|11623
77806|11930
92151|8498
53597|4324
84998|8332
5763|9549
59027|9559
46167|9609
89083|9362
40166|9789
81955|7965
74015|9010
42501|7811
34638|6041
69860|8205
4520|9241
13418|9367
38324|421
77020|13479
76719|10670
27787|9117
80071|11147
65441|7879
83508|13709
7435|8559
24669|10784
76248|11862
94062|11913
31906|10805
92174|10049
21121|10765
50824|9435
14796|7060
91630|8668
45484|11089
68769|12723
47680|10484
73444|11765
21463|10722
99899|13156
37049|10240
66789|11810
27493|12373
2317|8345
28094|9274
52055|10552
63323|11282
73449|8553
54778|11233
58980|12417
85124|6735
99879|3915
12916|7076
95941|9211
80441|12456
16118|12913
65389|12849
32671|8533
85741|12115
50712|7024
18288|9530
47112|6148
53665|2268
24303|8541
70403|10617
88676|12425
94826|13032
93747|8828
7115|7472
98244|8942
96389|11424
54370|11713
1922|13253
52910|9170
15364|8961
83784|8835
57534|7266
50148|9618
85309|11374
32268|6196
27875|6231
53709|13238
50246|8784
68178|7521
21728|11355
47611|11279
79381|9978
25555|11828
44200|9947
98827|11363
6251|8507
54110|10069
7567|10278
68972|9424
58687|11692
82625|18291
92778|11780
43671|8328
42860|10113
30237|9004
35376|10468
25828|8518
62829|13161
96129|11171
71676|12196
18175|12254
32314|9507
59826|10717
59046|9529
9592|11417
95501|8490
4328|7965
3851|10069
88334|9602
77691|12058
64405|6126
31132|9279
45814|10114
48808|11391
78890|8629
45697|16676
53750|8364
85474|12384
44949|7752
4843|8041
44203|10843
32392|11999
24546|11010
83042|11658
99221|10510
17153|8978
44692|10402
35468|13008
3322|11521
15870|11335
11696|6408
18735|12486
25177|9748
20786|9115
73342|11280
99438|8468
4684|10150
27610|9545
10515|8387
96451|11950
42435|7761
32727|11478
14339|10538
64088|8592
89541|8887
87757|10652
94108|11502
9954|6551
26672|8172
23269|10762
69671|12215
91345|12097
9914|11080
73752|9200
70031|6893
1827|11784
78311|8243
96000|13694
3859|6652
8751|9321
90754|13343
49478|6704
44176|16893
82587|13948
72029|11831
28387|11269
79353|11223
93775|10937
68960|6639
45895|12976
80325|8630
64314|12266
3823|6894
75714|10704
46202|11021
28301|6093
26400|11598
83255|9228
94118|12123
62924|7698
91430|9637
61454|12091
25700|8452
73338|11304
96790|8642
50603|13531
17258|8520
48929|7850
33191|8798
31085|9376
26985|13083
40829|11322
94814|8087
48756|12715
33267|9889
19691|8922
67354|9618
72594|8560
29772|8191
89242|8245
41401|10702
92376|8088
36463|11743
99934|11058
75655|7126
56948|10968
62891|8383
61591|13433
96566|11862
82523|10984
94923|10677
26024|9085
2321|7059
3721|11650
69789|10880
8971|18785
55056|16445
56492|10764
70542|12926
82768|8062
91624|9419
45884|9593
44247|9862
36506|11691
34668|11261
29995|12003
96002|8986
72160|11083
80715|13344
60989|11003
6782|12636
6915|8539
65775|7166
84173|8237
77740|3483
42990|8779
96060|10431
65259|8093
61639|8845
55510|10896
14021|11105
79399|9681
85157|8532
54093|9486
42074|6155
8938|10212
38526|2989
97192|11649
80240|13365
99700|12714
14846|11739
56584|8731
34203|7837
22693|7456
80942|10760
12363|8739
45616|6667
76131|103
24872|11533
89866|13635
1233|10716
45457|9768
7020|10953
59804|7692
35864|8994
48322|12368
99521|12775
30723|13794
45781|10749
81123|9508
93538|13913
72585|9787
11962|9165
53305|8443
99267|11551
37025|11935
69342|9014
93909|10437
17283|18513
16554|10173
98091|12470
36187|13060
92524|10516
58105|8433
52894|6894
68713|13619
61973|8512
78877|13658
36757|11517
80313|8307
34036|10137
82276|10496
43379|13508
38144|8478
92002|8307
88754|11587
3497|10800
43604|11582
47038|4897
83058|9990
36125|9279
25207|10984
38879|11644
83475|10246
78018|8444
1162|11649
45022|9889
26619|9313
86045|15031
62403|10058
20075|8270
80758|9484
30033|8630
63610|10361
36714|11280
75475|9842
93498|7095
46229|11166
42166|12109
23913|10847
20689|7449
96991|10695
5275|8178
56621|9016
79657|13612
11276|10465
4629|6926
19116|11439
31320|5706
71121|11606
83621|8290
5404|9328
59657|6814
50737|6172
64050|8476
7697|13772
7331|10633
2352|11489
91189|10243
1963|17394
28206|12051
21241|9996
35060|10790
57464|9639
68642|11561
42846|9274
50678|2262
56006|8012
35708|10109
19421|10884
42280|8959
2675|9373
85537|8055
26787|10480
39867|9829
53325|10468
48600|12254
26409|10937
734|9547
53322|10346
57244|8448
72117|13976
28521|10008
1023|8354
47449|12891
31169|12257
31077|7889
10293|9493
94383|9475
95207|19689
45986|6523
54869|12651
20595|11086
39308|8380
23804|11742
37030|10582
96151|13776
61157|13683
77457|12039
9509|8025
49564|11163
34082|8632
15890|9928
1918|9353
76951|8506
82717|8400
90910|9212
73456|10499
76971|9011
6699|9416
79404|6284
62432|13406
85586|12509
46987|19225
78713|6914
48871|8619
78088|6928
43883|8700
79807|8958
87566|8966
55630|13962
41851|10229
34934|9168
8326|11390
17751|246
84157|13337
47997|9000
29561|8193
44720|13530
594|9679
74699|9769
67179|11121
3773|5495
36354|11415
14494|2905
93392|12626
85250|6288
98422|12570
96176|7513
30295|12509
36709|10426
45120|11396
95085|11380
95083|7771
41934|13693
14616|9486
91379|8753
21182|7731
23659|13848
31326|10555
83625|8481
49552|11561
44343|11613
504|9335
7292|9070
18059|10003
17282|10017
17078|8200
79557|10065
9258|10379
47838|10539
80122|8498
30770|13748
89474|8529
42764|7165
52955|6041
4766|8100
70668|12510
79584|12610
79229|13819
60200|11371
69481|10674
72422|12599
13491|10591
37171|11719
33804|11771
11508|10886
57909|14067
47794|8071
19062|9147
90592|11202
97215|9580
57962|11646
5382|13207
10321|9252
77849|12788
6781|7484
15290|17848
12042|10623
68516|11652
66698|10950
57404|9485
83043|11876
9677|9304
54938|7157
9177|6130
73151|8622
19609|12454
64289|10644
33838|11983
45119|6914
68588|7873
39537|10720
31916|6242
76360|8962
78030|10308
64911|13912
77486|7501
22928|12575
34087|9923
73489|12779
40254|10806
73286|8440
19461|11164
80955|10729
63412|9076
42821|10353
71512|11640
37818|7195
5783|11546
61743|9432
83236|13521
34905|11691
75111|9234
59497|11739
41863|13429
4214|10492
85006|13476
88307|4840
48918|12180
51703|9539
83014|6830
96458|8600
75760|8936
8255|10213
64225|10887
79720|11924
93071|9518
66251|8472
11990|8488
41288|6563
8930|13265
29523|8124
49154|6235
60844|10138
30411|10623
77070|12950
98590|12767
5589|9511
2281|8360
86578|8785
76906|15324
84987|7443
1473|4924
50146|10500
57811|6526
41516|15153
23354|10195
54604|6015
84837|8470
63443|7986
87226|7223
82423|11165
35201|10877
94549|11793
57004|13767
81811|7554
35446|8203
69306|10408
91578|9116
3297|8420
47892|9769
59016|8772
58787|10129
59083|12297
40566|8722
81356|13941
1065|10084
78578|8219
77706|10110
22245|11661
85803|10363
85101|10190
56864|9991
34786|8800
11477|10168
77622|9135
25282|6120
51528|10980
66429|8248
73629|10779
38183|9398
98043|11631
61707|10362
27796|11701
2490|11720
33216|11284
84496|9096
97956|7858
44464|11909
95627|9659
2883|11599
4575|9182
6096|11594
56813|12176
93466|11911
87596|9145
28155|9628
73076|11839
90791|9155
88185|11893
19203|12257
17756|9976
21049|12829
82663|9272
67347|9590
87304|13730
62050|10283
57379|8394
30849|8964
61405|10038
94950|8906
39426|10740
61961|7466
48446|9686
52207|8424
72555|10496
70867|9419
3418|11658
62878|8454
44798|11091
59761|6289
82449|7651
73952|12618
91701|11717
50852|12441
29917|8129
13709|11291
50908|11443
34659|11391
44513|12783
17611|12252
96239|9284
90938|8373
87489|6898
45069|6341
26199|10467
61293|11425
54397|1010
84731|7234
98025|11232
19628|10683
69301|8445
2257|8067
55294|11114
99757|8716
82720|2401
23002|10181
95278|6928
60800|8826
23581|9001
18309|8963
84667|9418
55198|8455
88036|11778
97323|8084
51374|6044
35925|12470
48818|6134
2009|7811
48846|10115
55645|8368
6492|10411
45534|10303
22768|6715
95695|10155
190|7423
20437|10893
89730|8716
28299|11510
65630|12216
62800|8460
85236|6882
6191|6358
74113|11101
1481|9386
15626|6343
82425|11466
2499|13212
94266|11326
34830|11724
91390|8688
81060|9472
70754|9962
82384|10822
81745|8672
20635|10218
28693|9186
44158|13653
21262|11962
40666|10530
69167|10722
93684|8603
63333|8304
57163|11133
88122|9609
82683|11848
70397|9952
89624|10116
87632|8319
48492|10245
61800|5009
45695|7092
44044|10539
14206|10724
65524|13486
16895|6934
52969|11972
31684|7817
31007|10322
32476|11833
72986|11049
68731|11002
18352|11406
33236|7561
92643|11495
98582|11424
30288|9212
26558|8927
5871|10128
66060|8411
19768|8246
61012|9705
69785|8893
39238|8162
97368|11849
16251|11533
53774|13421
65859|7135
52365|8543
28302|11144
9446|10009
50766|8659
11900|9176
53968|8778
32876|12597
59594|9710
63630|9415
34218|9968
6776|10412
17437|8850
21759|7511
3947|10442
57650|11223
7388|6985
98773|7513
12931|9659
30122|6569
93189|8073
21871|8800
15600|8187
84381|9955
10809|10665
37255|9110
97291|12634
25299|10880
36535|6953
37227|8822
45853|13307
55322|8607
82167|10414
66056|9108
57542|11178
55962|9352
43519|10707
90980|13520
42233|6068
9667|2108
47755|11046
37786|11731
86149|11673
71191|8645
51339|11918
83060|11636
63247|9702
22255|11870
18485|13261
87940|7720
25499|2149
87445|8324
91386|8809
1241|10881
94474|7416
23025|9194
94871|11164
97317|9025
10623|4167
42111|8858
31591|12538
23760|11728
21217|9462
7199|10813
44227|12699
21314|8753
18320|10594
51597|12090
9420|10814
71825|8140
96005|6799
16299|11661
60825|7639
58869|8422
19924|5288
15147|9621
6100|11178
51917|9297
12798|10763
56710|6329
89645|8402
98954|12642
63165|16990
11933|6262
37990|8788
25402|10887
16560|11878
9311|9243
10123|12088
80824|10417
27689|8801
94328|10728
72530|10410
56367|8270
92849|8896
43828|10486
88550|8694
9736|12659
90679|9020
43142|10915
20518|19437
84382|8121
69398|13916
25091|7112
61605|13748
78193|9892
89777|10144
30790|10296
73645|11869
98874|12975
12031|8308
5270|10904
92563|10323
34724|7807
71076|8220
68385|17432
14392|9181
55504|11512
52449|9200
51018|8394
45607|6733
97612|11655
84742|9196
51719|9677
67007|10511
49809|11752
917|8531
53080|9378
70963|12629
75106|9931
62436|12606
73991|13257
64220|8337
73386|11785
29429|1455
74912|8556
18004|12973
37710|8283
81110|9405
51984|11196
13366|8193
86064|10813
50228|11717
32944|10241
12336|7924
59025|8938
21642|8350
90210|2966
78033|8383
85128|6315
70770|5794
62889|10302
86795|10596
81621|13632
35803|10227
9543|11432
62910|11119
94827|11871
52608|13619
38017|8815
99708|10108
58498|9305
78339|10351
31005|11432
20421|9859
76767|8523
16110|10350
87927|8487
13360|11005
14458|8135
58461|11883
82914|9885
12717|11248
64759|10411
7391|6145
68458|10794
93851|8063
47064|10668
92785|7589
66612|9036
82369|11272
33258|11788
32888|6095
97987|9479
47940|9463
33768|8107
62483|8391
57648|10564
27963|17893
73210|6679
99575|9000
43034|11456
27535|9186
64751|11972
11359|9967
43917|8698
95202|11296
865|8608
59993|10647
78628|9592
48571|13145
5272|10448
25165|7325
23673|9160
42500|9539
91893|8296
96810|11985
56286|10759
93820|13651
56394|10503
17431|8486
50189|11490
29282|6218
91348|8163
71957|13455
84930|10934
66921|11868
73201|9085
28954|10708
17695|11819
44333|9914
52121|10061
1518|11495
12388|6307
15225|11821
24050|11314
82345|13850
33875|2329
74602|12157
17833|13242
72710|10522
65703|11840
88235|10951
15235|12324
97547|7930
93010|10531
21705|8655
48505|2548
97403|9554
27662|9034
96174|10988
76414|8629
25235|2555
89554|114
28140|9730
67566|8460
84347|13679
5710|10884
89473|11128
93166|13649
72362|8667
25019|5561
14555|10444
77575|11801
63976|13616
79125|9178
83629|17926
3341|12222
29497|13169
22767|11814
96741|6163
54706|9104
58892|11786
23367|8657
39307|6955
7605|2591
48870|6521
96582|9560
31052|10719
23501|7494
84748|10679
29993|11241
64213|6940
75529|11737
46081|7693
75048|9465
76612|11930
20132|8118
43789|11162
44117|8720
54696|6539
43245|11713
37363|8780
13997|8970
40218|12437
62262|7700
62938|13984
60604|10341
76775|11560
38130|11158
73639|8974
21047|13098
42381|9138
28236|11565
93157|9126
50656|2843
37813|9739
83576|9401
74784|6626
38479|8189
59114|12798
20258|8555
64466|8014
75966|8506
82240|7086
99442|12023
1828|11237
95343|13671
6215|7245
51747|11602
5862|8085
81182|10905
58421|10164
29419|12554
29802|6803
20897|9039
51782|13700
11457|15426
38277|8168
30398|9800
29363|9910
40397|11573
68170|10136
8600|12708
86626|8213
75467|11591
14044|9239
46143|7453
72445|8758
33289|9656
55499|11898
10339|12253
77723|13863
23348|9960
89789|8752
59572|3326
43010|11250
42657|11017
7612|14515
86709|10546
83722|9256
30452|7765
98645|10219
89079|8309
8021|10314
77942|13843
16002|10174
88885|8083
52694|9583
75588|12006
98153|6657
16601|11084
83780|7774
67973|2987
92864|10829
33262|8895
41257|8110
38824|9116
97849|10784
30893|6141
7475|11239
84244|11758
17401|9396
3915|10218
56601|10449
11625|11191
33849|8174
62717|7473
29384|14847
81893|13746
74939|10318
49791|8581
79261|6407
48017|13016
40581|9054
53767|12799
76652|9665
58896|11179
21797|10293
45652|10652
67507|8340
89850|10765
73124|9006
18393|10629
1917|10536
72210|12342
14244|11904
3634|9450
93412|7902
70987|11796
35383|8939
94957|7140
18977|8158
93176|10763
75416|6553
41751|9316
50875|7518
87292|8539
73052|11574
91757|9713
43488|10338
92776|10576
71008|12942
58756|6352
81168|10496
20029|11363
55999|9215
4438|6888
65821|9379
76062|9447
66239|11160
89028|9634
92042|9160
28104|6712
82402|12474
96653|7866
555|9540
8733|12738
81421|9592
4760|6735
5254|13541
83913|6716
72506|9435
59654|8306
38153|10278
85271|13925
765|9264
6319|11007
31614|8325
86935|11804
10136|8827
93764|6974
9022|6073
81374|11705
89697|9648
42436|7700
62207|6731
19366|11504
89139|8917
65744|11688
56694|8347
43623|10087
28624|10909
47882|8297
96707|11541
69144|11507
34863|10626
72062|10756
48921|11690
60596|8411
30756|11669
49009|12553
14451|10946
88525|10084
80555|11688
47700|4670
17538|12940
60101|7781
72610|6962
67388|9027
48952|8741
39158|9002
83642|10752
11247|11577
40757|13816
89290|8980
54254|6343
51313|8700
1297|11131
68759|10358
55212|8902
28107|8457
62591|12432
55524|11272
52720|9070
17704|11915
42110|8543
27520|8939
41959|11403
45584|2120
24967|8266
34000|11381
22093|9676
63332|10638
73370|9218
31927|9424
26841|7580
11655|10360
88581|9564
35867|16907
14442|10789
4409|8410
56748|13187
65086|12241
42422|8940
153|9319
30087|9427
72114|19373
95049|7186
24876|13630
12929|12580
66916|8252
51180|8340
52683|12840
45420|7277
88354|12863
59730|9926
81692|5537
21982|13765
89706|8535
42118|9499
92562|9044
58725|10977
33706|8656
53497|8895
93351|13138
27952|9561
79594|9017
19902|8791
79479|11970
66980|9735
5120|11002
64638|9228
99252|13287
65375|8156
12532|7559
71405|11657
30390|9203
31805|8262
22199|13654
82735|11444
71979|8794
55553|6684
30601|11519
56026|11453
79834|10381
86127|11791
29851|9966
75842|9124
82776|10652
63575|12832
19024|11929
46589|11479
85783|9398
59981|11295
80174|9788
13271|11830
79615|8160
13014|11860
50489|1782
78682|10535
10125|13662
31262|9734
23545|10110
2525|8194
29053|10775
56785|8185
76125|11718
25014|10630
68091|11842
43177|7849
98329|8410
71988|13786
53204|10677
60757|8048
33157|10886
12629|12166
45458|8148
67611|9954
11895|11532
94600|10488
85572|11417
76543|13790
51643|8750
63913|11548
8482|1293
71423|8113
78195|12197
86564|7841
97523|12523
8759|12880
18438|13567
16969|11877
80010|11750
14835|10698
37919|8859
73938|9219
62239|8211
91113|2444
38993|8951
97227|9571
73532|9555
96416|11807
51184|10284
31142|9614
90299|12299
29559|12304
86398|300
92394|3320
93594|10982
82837|9215
44256|10099
6206|8660
19993|6416
7519|9056
3388|9955
14701|18670
9061|9945
42148|8755
78605|14998
33246|10834
87682|8854
54412|10761
15606|7676
46928|9941
41297|9664
79347|12534
5560|6496
34450|6530
59686|11904
49354|10180
39683|9408
59709|11711
38490|19546
56792|6102
53211|9183
99877|9282
8977|11734
66416|11336
98671|9451
65409|6670
47546|6013
27678|10848
38547|1546
84126|11851
98338|9936
67994|8161
55104|8817
52566|10252
78072|13986
81497|16409
31755|8470
42143|10312
80342|11260
70336|8802
29926|1044
33938|10965
43098|11560
47509|11808
48896|13678
82180|11122
40184|11794
67630|9550
28749|10496
93957|10452
27954|12117
11272|8822
72476|9519
43727|11702
